example_id,trajectory_id,step_index,failure_category,trajectory_group,layer,representation_kind,wrong_turn_step_majority,wrong_turn_progress_majority,pre_window_size,aligned_change_at_wrong_turn,aligned_change_previous_3_mean,aligned_change_delta_at_wrong_turn,update_norm_at_wrong_turn,update_norm_previous_3_mean,update_norm_delta_at_wrong_turn,adjacent_step_cosine_at_wrong_turn,adjacent_step_cosine_previous_3_mean,adjacent_step_cosine_delta_at_wrong_turn,optimality_anchor_cosine_at_wrong_turn,optimality_anchor_cosine_previous_3_mean,optimality_anchor_cosine_delta_at_wrong_turn
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_016,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16,16,wall_hit,recover,15,last_token,3,0.09375,3,-0.004210935469282805,0.28973807977743654,-0.29394901524671935,1084.4988274170028,2160.642091091294,-1076.1432636742911,0.9249784076247529,0.732562041146329,0.19241636647842397,,,
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_016,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16,16,wall_hit,recover,15,mean_pool,3,0.09375,3,0.010248215310108996,0.5449187477816931,-0.5346705324715841,430.9443114579758,1583.0046205334052,-1152.0603090754294,0.9856224363725913,0.8462441403572284,0.1393782960153629,,,
