reasoning_reveal_pct,n_rows,blackbox_wall_accuracy,mean_blackbox_entropy,wall_greedy_modal_accuracy,wall_greedy_mean_agreement_rate,wall_mc_modal_accuracy,wall_mc_mean_entropy,wall_mc_mean_agreement_rate,action_greedy_modal_optimality_rate,action_greedy_mean_agreement_rate,action_mc_modal_optimality_rate,action_mc_mean_entropy,action_mc_mean_agreement_rate,local_belief_action_gap_count,local_belief_action_gap_denominator,local_belief_action_gap_rate,astar_conditioned_gap_count,astar_conditioned_gap_denominator,astar_conditioned_gap_rate,mc_local_belief_action_gap_count,mc_local_belief_action_gap_denominator,mc_local_belief_action_gap_rate,mc_astar_conditioned_gap_count,mc_astar_conditioned_gap_denominator,mc_astar_conditioned_gap_rate
0,52,0.9615384615384616,0.0,nan,nan,nan,nan,nan,0.6923076923076923,0.9487179487179488,0.7692307692307693,0.6357432697300313,0.7692307692307693,1,13,0.07692307692307693,4,13,0.3076923076923077,1,13,0.07692307692307693,3,13,0.23076923076923078
25,52,0.9615384615384616,0.0,nan,nan,nan,nan,nan,0.9230769230769231,0.9487179487179488,0.9230769230769231,0.07063814108111457,0.9743589743589743,0,13,0.0,1,13,0.07692307692307693,0,13,0.0,1,13,0.07692307692307693
50,52,0.9423076923076923,0.0,nan,nan,nan,nan,nan,0.8461538461538461,0.9743589743589743,0.6923076923076923,0.19255833344428044,0.9230769230769231,1,13,0.07692307692307693,2,13,0.15384615384615385,1,13,0.07692307692307693,4,13,0.3076923076923077
75,52,0.9423076923076923,0.0,nan,nan,nan,nan,nan,0.6153846153846154,1.0,0.6153846153846154,0.14127628216222915,0.9487179487179488,1,13,0.07692307692307693,5,13,0.38461538461538464,2,13,0.15384615384615385,5,13,0.38461538461538464
100,52,0.9423076923076923,0.0,nan,nan,nan,nan,nan,0.46153846153846156,1.0,0.46153846153846156,0.07063814108111457,0.9743589743589743,3,13,0.23076923076923078,7,13,0.5384615384615384,3,13,0.23076923076923078,7,13,0.5384615384615384
