reasoning_reveal_pct,n_rows,blackbox_wall_accuracy,mean_blackbox_entropy,wall_greedy_modal_accuracy,wall_greedy_mean_agreement_rate,wall_mc_modal_accuracy,wall_mc_mean_entropy,wall_mc_mean_agreement_rate,action_greedy_modal_optimality_rate,action_greedy_mean_agreement_rate,action_mc_modal_optimality_rate,action_mc_mean_entropy,action_mc_mean_agreement_rate,local_belief_action_gap_count,local_belief_action_gap_denominator,local_belief_action_gap_rate,astar_conditioned_gap_count,astar_conditioned_gap_denominator,astar_conditioned_gap_rate,mc_local_belief_action_gap_count,mc_local_belief_action_gap_denominator,mc_local_belief_action_gap_rate,mc_astar_conditioned_gap_count,mc_astar_conditioned_gap_denominator,mc_astar_conditioned_gap_rate
0,196,0.9948979591836735,4.590070325928287e-07,0.9591836734693877,0.9887755102040817,0.9846938775510204,0.13576024758169275,0.9591836734693877,0.6326530612244898,0.8102040816326531,0.673469387755102,0.9767044525652774,0.6612244897959183,6,49,0.12244897959183673,17,48,0.3541666666666667,6,49,0.12244897959183673,15,48,0.3125
25,196,0.9846938775510204,0.0054578382376712945,0.9897959183673469,0.9923469387755102,0.9846938775510204,0.15412188640622687,0.9596938775510204,0.8979591836734694,0.9122448979591837,0.9387755102040817,0.40067944617815593,0.8938775510204081,3,49,0.061224489795918366,5,49,0.10204081632653061,2,49,0.04081632653061224,3,49,0.061224489795918366
50,196,0.9744897959183674,0.009545822076196652,0.9897959183673469,0.9954081632653061,0.9897959183673469,0.10497578855365088,0.9729591836734693,0.9795918367346939,0.9734693877551021,1.0,0.22312782312522061,0.9326530612244899,1,49,0.02040816326530612,1,48,0.020833333333333332,1,49,0.02040816326530612,0,48,0.0
75,196,0.9744897959183674,0.005906330883504667,0.9540816326530612,0.9903061224489795,0.9489795918367347,0.12283898743354241,0.963265306122449,0.9591836734693877,0.9816326530612245,0.9795918367346939,0.0881599706965685,0.9734693877551021,2,49,0.04081632653061224,2,47,0.0425531914893617,2,49,0.04081632653061224,1,47,0.02127659574468085
100,196,1.0,0.027678274504285852,0.9693877551020408,0.9816326530612245,0.9795918367346939,0.10947958748612252,0.9698979591836734,1.0,1.0,1.0,1.6017132519074586e-16,1.0,0,49,0.0,0,49,0.0,0,49,0.0,0,49,0.0
